StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Informed Consent,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_17,Q20_18,Q20_19,Q20_20,Q20_DO_1,Q20_DO_2,Q20_DO_3,Q20_DO_4,Q20_DO_5,Q20_DO_6,Q20_DO_7,Q20_DO_8,Q20_DO_9,Q20_DO_10,Q20_DO_11,Q20_DO_12,Q20_DO_13,Q20_DO_14,Q20_DO_15,Q20_DO_16,Q20_DO_17,Q20_DO_18,Q20_DO_19,Q20_DO_20,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_DO_1,Q1_DO_2,Q1_DO_3,Q1_DO_4,Q1_DO_5,Q1_DO_6,Q1_DO_7,Q1_DO_8,Q1_DO_9,Q1_DO_10,Q1_DO_11,Q1_DO_12,Q1_DO_13,Q1_DO_14,Q1_DO_15,Q1_DO_16,Q1_DO_17,Q1_DO_18,Q1_DO_19,Q32,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_DO_1,Q22_DO_2,Q22_DO_3,Q22_DO_4,Q22_DO_5,Q22_DO_6,Q22_DO_7,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_DO_1,Q21_DO_2,Q21_DO_3,Q21_DO_4,Q21_DO_5,Q21_DO_6,Q21_DO_7,Q21_DO_8,Q21_DO_9,Q21_DO_10,Q24,Q33,Q34,Q29,Q28,Q28_27_TEXT,SC0,TWIN_ID,
6/13/2025 9:45,6/13/2025 9:51,100,381,1,6/13/2025 9:51,1,3,2,3,2,2,4,3,2,2,2,2,2,3,2,2,3,4,1,2,4,2,15,5,8,12,13,3,4,7,10,11,16,17,9,19,14,1,18,20,6,4,4,1,3,2,4,4,4,4,5,4,4,4,2,3,2,4,2,3,1,7,18,19,9,14,13,10,5,16,3,2,8,12,17,4,6,15,11,-3,3,4,2,3,3,2,4,6,5,7,3,4,2,1,4,4,3,3,4,4,3,3,4,5,6,4,2,5,8,9,7,3,10,1,5,3,It appears as though the company is going downhill. Complaints are up (especially resolved ones) and sales are down. Never a good combination of things,3,17,,189,1351,
6/10/2025 12:34,6/10/2025 12:39,100,303,1,6/10/2025 12:39,1,2,5,1,1,3,4,4,4,2,1,3,1,5,3,4,4,5,3,3,4,14,15,6,4,16,18,12,9,5,17,13,3,10,7,1,20,8,2,19,11,3,1,3,4,3,3,2,3,3,4,5,4,2,1,2,1,3,1,1,9,17,13,2,12,7,14,11,3,6,1,16,8,19,5,18,10,4,15,-3,3,3,3,3,3,3,3,7,1,3,6,2,5,4,3,3,3,3,3,3,3,3,3,5,9,6,10,2,1,7,4,8,5,3,2,2,It seems to be struggling. Making less money and having more complaints. I don't know why. I have not enough information.,2,27,custodian,181,1352,
6/10/2025 13:06,6/10/2025 13:17,100,652,1,6/10/2025 13:17,1,2,4,2,2,4,4,4,5,2,2,2,4,5,2,3,2,5,4,5,5,5,18,11,3,9,7,8,15,4,20,10,6,14,17,13,2,16,1,19,12,5,4,4,4,2,4,5,4,4,4,5,5,4,4,2,4,4,5,4,1,11,7,13,14,12,5,19,18,15,6,2,10,3,16,9,8,4,17,-3,4,4,4,4,5,4,2,4,3,1,5,6,7,2,4,5,2,5,2,4,5,2,4,5,7,2,4,3,1,9,6,5,10,8,1,1,This company has made many errors in the past year resulting in a 20% decrease in sales. The 50% increase in complaints points to an obvious problem the product being produced by this company whether it is a physical on online product. The fact that complaint resolution more than doubling reflects the company's disinterest in providing a good experience for their customers. It's obvious that the personnel turnover is contributing to much of the disarray and problems the company is experiencing.,5,18,,221,1353,
6/10/2025 14:44,6/10/2025 15:04,100,1195,1,6/10/2025 15:04,1,4,4,4,4,4,4,4,4,2,4,4,2,2,2,4,4,2,4,2,4,18,19,20,8,10,5,6,7,4,14,13,3,17,1,12,11,2,16,15,9,4,3,2,2,4,2,2,4,3,3,3,4,3,3,2,3,4,4,4,9,12,16,17,7,18,3,13,2,8,6,19,1,5,10,4,14,11,15,-3,4,4,4,4,4,4,3,2,3,1,7,4,5,6,4,3,4,2,4,3,3,4,4,5,8,10,5,9,6,4,3,1,2,7,5,2,"It looks like there are enough people to handle a call center that would be available for customer concerns and complaints. The issue seems to be that there are not enough skilled workers that are skilled enough to remedy the customer complaints. The call center staff are not trained properly to handle the situations and provide satisfactory solutions to meet customer needs, thus they get overwhelmed. The turnover is far too high to be efficient.  The company should upgrade and update training.",3,13,,205,1354,
6/10/2025 9:00,6/10/2025 9:13,100,772,1,6/10/2025 9:13,1,4,4,4,4,5,4,5,4,2,3,4,4,2,3,4,5,5,4,3,5,8,6,18,2,17,9,19,20,1,7,14,4,15,3,16,5,11,13,10,12,4,4,3,4,2,3,2,4,5,4,3,5,3,3,3,3,5,4,5,14,7,13,3,15,19,6,8,12,4,5,10,16,9,1,11,18,17,2,-3,4,4,5,5,5,5,2,4,1,7,5,2,3,6,4,4,3,5,3,5,4,2,4,5,2,4,5,8,9,3,1,6,10,7,3,1,It appears as though sales have dropped. While call center and unresolved complaints have risen.  Along with a higher number of personnel turnover over the year. It seems the company is losing profits and customers while struggling to keep employees on staff. ,1,13,,232,1355,
6/10/2025 16:23,6/10/2025 16:34,100,673,1,6/10/2025 16:34,1,3,4,3,4,3,4,4,4,2,3,3,4,2,4,3,4,4,4,2,4,17,6,11,9,4,5,10,13,3,19,12,15,16,1,7,14,20,8,2,18,4,4,3,4,2,3,3,3,3,3,2,3,2,3,3,3,3,4,4,13,12,5,11,3,7,16,10,18,1,15,4,19,17,2,6,9,8,14,-3,3,3,3,3,3,3,2,4,5,1,7,3,6,2,2,2,3,2,4,1,2,3,2,5,10,7,5,2,3,1,9,4,6,8,1,4,"This looks like a downward trend; bad product leads to bad results in all areas. Having been a part of several ""organizations"", it also might be the case that this was triggered by cutting workforce. Might have a fine product but are botching everything else because some dipshit at headquarters decided to slash payroll.",9,16,,202,1356,
6/10/2025 23:20,6/10/2025 23:29,100,550,1,6/10/2025 23:29,1,5,5,4,4,4,3,5,5,2,4,3,4,3,4,4,5,3,4,2,5,9,7,11,10,20,13,19,14,15,16,6,18,4,17,2,3,5,8,12,1,4,4,3,4,4,3,2,4,3,3,2,5,5,4,2,4,4,5,5,14,13,6,1,18,17,3,12,10,4,11,5,9,19,2,8,7,15,16,-3,4,4,4,4,5,4,3,6,4,1,5,2,7,3,3,4,4,4,2,4,4,3,4,5,1,4,8,3,10,6,7,2,9,5,5,2,"They have lost sales over the course of the year. Seemingly due to the overwhelming amount of complaints that have not been resolved. There's customer service staff shortage, which has only been exacerbated due to the high turn over. All of this has damaged the companies reputation as well and lead to lower sales.",4,27,Customer Service,247,1357,
6/12/2025 8:18,6/12/2025 8:27,100,538,1,6/12/2025 8:27,1,4,5,4,4,5,5,5,5,2,4,5,4,2,4,4,5,5,5,3,5,20,9,12,14,15,18,3,17,4,11,8,1,16,19,2,13,5,10,7,6,3,3,2,3,3,2,1,3,4,3,3,4,3,4,2,4,4,4,4,15,13,9,5,11,4,12,17,2,7,19,8,3,18,10,16,1,6,14,-3,5,5,5,5,5,4,2,4,5,3,7,6,2,1,3,5,2,5,3,4,3,3,3,5,9,6,7,8,4,5,2,1,3,10,5,2,This company is losing sales.  This loss seems to be based on lack of resolution of customer complaints and a loss of service personnel.,3,22,,239,1358,
6/10/2025 19:27,6/10/2025 19:38,100,660,1,6/10/2025 19:38,1,4,4,4,4,4,4,4,4,2,4,3,3,1,4,4,5,5,4,2,4,11,20,14,12,10,17,5,15,6,1,9,4,13,3,16,7,8,19,2,18,2,3,4,4,4,2,2,3,2,2,3,4,3,2,2,2,4,4,4,4,16,12,11,8,1,18,7,3,13,2,19,15,10,17,5,9,14,6,-3,2,2,2,2,4,3,4,1,5,6,3,7,2,4,3,2,2,2,3,2,2,3,2,5,4,10,1,7,6,5,3,8,9,2,1,1,Something has changed for the worse in the company that is causing dissatisfied customers. Sales are down year over year.  I think the company implement some changes to the product or service without asking customers for feedback.,3,27,recreation,200,1359,
6/10/2025 16:25,6/10/2025 16:42,100,1019,1,6/10/2025 16:42,1,2,3,2,4,3,4,5,5,2,4,2,1,4,3,2,4,4,5,2,5,20,2,7,18,16,17,8,11,12,15,1,10,9,5,14,4,19,3,13,6,4,2,4,4,1,3,4,2,5,2,2,3,5,1,3,1,5,2,2,6,2,10,15,11,3,16,19,1,12,14,5,13,4,17,9,8,18,7,-3,3,4,4,4,4,4,1,6,3,4,2,7,5,1,2,5,1,2,2,5,4,2,1,5,4,2,3,9,8,10,6,1,5,7,5,1,"A higher personnel turnover is causing an increase in customer complaints due to instability and as a result, it is starting to dip into the sales, especially as the complaints continue to pile up without being resolved. With new staff coming in and others leaving, the complaints can never decrease at an optimal level.",4,11,,199,1362,
6/10/2025 20:17,6/10/2025 20:34,100,1026,1,6/10/2025 20:34,1,3,4,3,4,4,3,5,4,2,4,3,4,1,3,4,5,2,5,2,4,18,1,19,5,16,10,4,9,2,3,15,11,7,20,14,13,8,12,6,17,4,4,4,4,2,3,4,5,5,4,3,5,4,3,3,3,4,4,4,2,13,17,10,6,12,19,16,18,4,7,3,11,9,1,14,8,15,5,"""-3""",5,4,5,4,5,4,2,2,3,6,5,1,7,4,3,3,4,3,3,4,3,4,4,5,4,10,9,1,7,2,8,6,3,5,1,2,It looks like sales have dropped significantly while the number of call center complaints has risen. The number of complaints not resolved increased by over 50%. Service personnel turnover has also increased. To me that indicates a major issue with the product. The unresolved complaints need to be addressed. The customer has to be happy with the product in order for the product to show great sales figures. Something needs to be done about the personnel turn around. Employees are your backbone,5,1,,226,1363,
6/10/2025 11:37,6/10/2025 11:55,100,1114,1,6/10/2025 11:55,1,4,5,1,4,4,5,1,4,2,3,5,5,1,4,4,5,3,5,2,4,15,1,5,16,18,12,4,13,19,9,7,3,8,20,10,11,14,6,2,17,5,2,5,4,1,1,4,4,4,1,1,4,5,1,1,1,4,3,5,6,12,9,7,16,1,14,8,13,11,4,2,3,17,18,19,15,5,10,-3,3,5,5,5,5,5,5,5,2,7,6,4,1,3,4,5,4,5,3,4,4,4,5,5,3,2,6,10,1,8,4,5,9,7,5,4,"The company is experiencing a downward trend. Sales decreased from $10M to $8M. At the same time, call center complaints increased from 100K to 150K, and the percentage of unresolved complaints nearly doubled from 20% to 45%.
",3,24,,241,1364,
6/10/2025 14:58,6/10/2025 15:02,100,272,1,6/10/2025 15:02,1,4,4,4,3,5,5,4,4,2,3,3,3,2,4,5,4,4,4,2,3,17,8,1,11,18,15,2,14,13,10,16,12,6,20,19,7,9,3,4,5,4,4,3,4,2,3,3,4,4,3,4,4,4,3,3,3,4,3,3,11,2,3,7,1,18,12,6,5,17,10,14,15,9,13,8,19,4,16,-3,4,3,4,4,4,4,2,4,6,7,5,1,3,2,3,4,3,4,2,4,3,3,4,5,6,1,9,2,4,10,5,8,3,7,5,1,"It appears that from 2022 to 2023, there has been a high turnover in the company. This has likely led to issues with increased call center complains as well as complaints not being resolved. Since these issues have arisen, it has led to decreased sales.",5,14,,222,1365,
6/10/2025 9:39,6/10/2025 9:49,100,629,1,6/10/2025 9:49,1,3,4,3,4,4,4,4,5,2,3,4,4,2,4,4,4,3,4,2,5,6,11,1,5,3,8,15,16,2,17,13,20,18,10,7,14,19,4,12,9,4,3,4,5,3,2,3,3,4,4,3,5,4,4,3,4,5,4,3,14,12,15,3,17,6,19,7,13,4,9,8,1,10,5,18,11,2,16,-3,4,4,3,4,4,4,2,1,6,3,4,5,2,7,3,3,2,4,2,3,3,3,4,5,1,4,2,9,6,3,8,5,7,10,5,1,Sales are dropping because of defects with the product that haven't been resolved. The service personal don't seem to be able to fix it and thus there is high turnover as they are fired or quit. ,1,13,,219,1366,
6/10/2025 11:14,6/10/2025 11:21,100,426,1,6/10/2025 11:21,1,5,5,4,3,5,4,5,5,2,2,3,4,2,5,5,4,4,5,1,5,12,8,3,15,11,13,10,19,9,2,6,20,14,5,4,1,18,7,17,16,4,5,2,5,2,2,3,4,4,5,3,4,4,5,3,5,4,5,5,3,4,12,16,5,14,19,2,7,18,10,11,15,17,6,9,1,8,13,-3,3,4,3,4,3,5,2,7,3,4,5,6,1,2,4,5,2,5,1,5,5,2,4,5,10,7,9,5,4,2,1,8,3,6,4,4,"The company has a loss in sales, an increase in complaints and a lack of follow through with complaints, and a high level of turnover.",6,23,,257,1367,
6/10/2025 15:10,6/10/2025 15:21,100,682,1,6/10/2025 15:22,1,4,4,3,3,3,3,4,4,2,3,3,3,2,4,3,4,4,3,3,4,8,17,4,1,18,11,20,14,9,19,7,16,10,12,3,2,6,5,15,13,4,2,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,4,3,3,13,2,6,5,10,17,14,11,15,19,12,18,1,7,4,16,9,8,-3,3,3,3,3,3,2,3,3,2,7,5,6,1,4,3,2,3,3,3,3,3,3,3,5,3,6,2,10,5,1,9,7,8,4,4,1,"The company does not have long-standing employees which causes inconsistent and inferior products. Because of this, the product is faulty and creates dissatisfied consumers and results in an increase in complaints. This also causes more and more people to lose interest in purchasing the product so sales decrease. Since the employee turn-over rate has increased, it also creates issues with maintaining consistency in resolving complaints.",9,13,,198,1368,
6/10/2025 10:08,6/10/2025 10:16,100,523,1,6/10/2025 10:16,1,4,3,4,2,4,4,3,2,2,4,2,4,3,4,3,5,3,4,4,3,20,9,7,18,8,11,3,4,1,12,14,17,5,2,10,6,15,16,13,19,5,3,4,4,2,3,4,4,4,3,2,4,5,4,3,4,4,4,4,9,11,15,2,14,17,6,12,18,1,13,7,10,8,3,16,4,5,19,-3,4,5,5,4,4,4,2,7,6,5,1,3,4,2,4,2,4,4,3,2,4,4,4,5,1,2,10,5,3,8,6,4,9,7,5,1,"Sales have declined, complaints have escalated. Company is struggling due to unknown circumstances. Need to investigate further",9,16,,227,1369,
6/10/2025 15:13,6/10/2025 15:23,100,608,1,6/10/2025 15:23,1,5,4,3,4,4,5,5,4,2,4,4,5,1,4,4,5,4,4,2,5,19,9,10,7,12,3,2,8,18,6,20,16,4,13,1,5,14,11,15,17,4,2,4,3,3,2,2,4,3,4,4,1,2,4,1,3,2,4,2,3,16,6,17,1,5,15,7,4,18,19,8,11,14,2,13,10,12,9,-3,4,2,4,5,4,4,2,7,3,6,2,4,1,5,2,4,3,4,2,3,4,2,4,5,1,3,7,8,6,10,4,5,2,9,1,1,"Company is in trouble.  Sales are down and the number of complaints has gone way up and are not being resolved.  Customers won't buy if they have a problem and you are unable to solve them.  Also, staff are leaving which does nothing to help the situation.  They are problem tired of being yelled at by customers that have complaints.  And having to train staff takes time for them to learn HOW to solve complaints.",4,21,,217,1370,
6/10/2025 14:55,6/10/2025 15:06,100,701,1,6/10/2025 15:06,1,4,4,5,4,5,4,5,5,2,4,5,4,1,2,4,3,5,5,2,5,20,1,15,10,5,2,12,9,16,17,13,4,19,3,6,11,18,8,7,14,5,4,3,4,1,2,2,4,5,4,2,4,4,3,2,3,4,5,5,15,1,6,9,7,18,2,4,13,12,8,14,17,19,11,5,16,3,10,-3,4,4,5,4,4,5,2,5,6,4,1,3,7,2,5,5,2,4,2,5,5,3,4,5,4,5,8,9,10,3,1,6,7,2,5,2,This company is losing sales by 2 million from 2022 to 2023. It appears that the company is struggling overall. Much more complaints which are not getting resolved. Employees are not happy and there has been a rise in personnel turn-over.,4,14,,245,1371,
6/10/2025 11:07,6/10/2025 11:17,100,616,1,6/10/2025 11:17,1,4,5,5,4,5,4,4,4,2,4,4,3,2,3,4,5,3,4,2,5,3,1,7,9,6,8,14,10,4,16,15,13,12,5,20,11,2,19,18,17,4,3,3,4,2,2,2,4,4,4,2,5,4,3,2,3,5,4,4,1,15,5,11,17,9,19,14,18,7,4,2,3,13,6,12,8,10,16,-3,1,1,1,1,1,1,5,5,2,4,1,6,7,3,1,1,3,1,5,1,1,1,1,5,4,2,7,10,6,8,3,9,1,5,5,4,"This company experienced a loss in sales income and a large increase in problems with employees that handle direct contact with customers, such as call center and service employees between the years 2022 and 2023.  I have to assume that this company has poor leadership and that call center/service employees are not getting adequate training or support from management that is necessary to provide effective customer service.  It seems that this company will continue to struggle without changes in ",3,19,,194,1372,
6/10/2025 9:50,6/10/2025 10:08,100,1095,1,6/10/2025 10:08,1,3,4,1,4,5,5,4,4,2,2,1,4,1,2,4,4,2,4,4,4,3,15,19,1,4,20,9,14,6,2,8,11,16,13,5,17,18,12,7,10,4,2,4,4,4,3,4,2,4,3,1,4,4,4,4,4,2,1,4,2,1,5,17,16,6,10,12,19,4,18,3,9,13,7,15,14,11,8,-3,4,4,3,1,5,1,4,1,5,4,3,7,2,6,4,1,4,3,2,2,2,4,5,5,10,2,6,4,1,3,7,5,8,9,4,2,"The company is losing money and it's probably related to the increase of unresolved call center complaints.    You clearly see that sales have dropped by 2M in one year.   There was a service personnel turn-over rate of 25% which indicates unhappy employees. With the increase of complaints, it's possible the employees were over-worked or so unsatisfied that they didn't handle the complaints properly which is why there are so many unresolved calls.  A 50K jump in complaints in one year indicates ",3,20,,205,1374,
6/10/2025 13:11,6/10/2025 13:27,100,998,1,6/10/2025 13:27,1,4,4,4,4,5,4,4,5,2,4,4,5,1,4,4,4,4,5,2,4,17,7,13,8,20,11,12,6,1,9,10,15,5,3,16,18,14,2,19,4,5,3,2,5,2,2,2,4,3,5,4,4,4,4,4,4,5,5,5,3,8,16,9,14,1,18,11,10,2,7,15,12,19,4,6,17,13,5,-3,4,2,5,5,5,5,2,5,4,1,2,7,3,6,2,4,2,4,2,5,5,2,4,5,4,7,2,3,9,1,6,8,10,5,5,1,"This company is doing worse within a year. Sales are down, there is an increase in customer dissatisfaction and employees don't seem to care about customer satisfaction. Employees are also not staying with the company long term. Employee and customer dissatisfaction appear to be affecting sales which are down by 20%.",9,27,Tax Prep/Bookkeeping and Nonprofit,255,1375,
6/10/2025 9:11,6/10/2025 9:25,100,829,1,6/10/2025 9:25,1,5,5,4,4,5,5,5,5,2,4,4,4,4,5,5,5,4,5,4,5,9,17,19,16,15,11,6,20,18,8,13,7,1,4,3,12,14,2,10,5,5,4,4,4,1,1,4,5,5,5,4,5,4,4,4,4,2,5,5,16,1,10,15,12,4,6,13,7,2,11,18,5,17,3,9,14,8,19,-3,5,5,5,5,5,5,1,5,7,3,4,2,6,1,4,5,1,5,1,5,5,1,5,5,7,2,4,3,9,6,1,5,8,10,2,2,The overall approach in this company is flawed. There needs to be a structured overhaul of every department. Customer needs are not being met. Employees are unhappy at the company. This company is in trouble. Urgent and helpful changes must be made.,3,22,,259,1376,
6/10/2025 12:16,6/10/2025 12:30,100,825,1,6/10/2025 12:30,1,2,5,4,2,4,5,4,4,2,4,2,2,4,1,4,4,4,5,4,4,7,5,10,15,20,2,13,6,9,8,12,4,18,19,1,16,3,14,17,11,4,3,3,5,2,2,3,4,4,4,2,4,4,2,3,2,4,4,4,5,9,11,1,15,10,18,16,8,13,4,12,2,3,19,14,17,6,7,"""-3""",5,2,5,5,5,5,2,7,5,6,2,1,4,3,3,5,1,4,1,5,4,2,5,5,4,7,10,1,6,3,2,9,8,5,4,1,The company is not focusing enough on its core business. It should produce a better product or service and make sure its marketing and customer support people have the resources they need to sell that product to its customer base.,4,21,,225,1377,
6/13/2025 19:43,6/13/2025 19:52,100,564,1,6/13/2025 19:52,1,4,5,4,4,4,5,4,4,2,4,3,4,4,4,3,5,5,5,2,4,2,4,8,11,16,6,17,1,9,19,7,13,3,12,10,5,18,20,14,15,4,4,2,4,2,2,2,4,4,4,2,4,4,4,5,4,4,4,4,11,7,3,5,2,9,1,12,13,15,8,17,6,4,19,16,10,18,14,-3,4,5,5,5,4,4,2,1,3,4,2,7,6,5,2,4,4,4,3,2,3,4,2,5,7,9,2,1,10,5,6,3,4,8,5,2,Sales have dropped and there are more complaints. The complaints are not getting solved in a timely manner. People are leaving the company. This could be due to mismanagement or the economy. Maybe there is less support or people who are not qualified to do their job. If the economy around them is struggling that could also cause the company to struggle.,9,18,,239,1378,
6/19/2025 16:35,6/19/2025 16:40,100,285,1,6/19/2025 16:40,1,3,5,2,4,4,4,4,4,2,3,2,4,2,3,4,4,4,4,1,4,16,2,4,3,9,19,11,8,20,17,18,10,15,6,7,5,12,14,1,13,4,3,3,3,2,3,3,4,3,4,4,3,3,2,3,2,2,3,3,7,12,3,4,14,18,11,5,6,2,1,19,9,15,10,16,13,8,17,-3,3,3,3,3,3,3,3,5,4,2,7,6,1,3,3,3,3,3,3,3,3,3,3,5,10,4,5,2,3,7,9,1,8,6,3,1,"I don't understand, I just see the dates 2022 and 2023? I think you might have some missing data and text below the question.",7,13,,199,1379,
6/15/2025 17:42,6/15/2025 17:49,100,394,1,6/15/2025 17:49,1,3,5,4,4,3,4,4,5,2,4,4,3,2,4,3,4,4,3,2,4,3,1,8,11,14,12,5,10,19,9,18,13,15,2,16,6,20,7,4,17,4,3,4,3,3,2,4,3,3,4,4,4,4,3,3,3,4,3,3,12,9,18,10,17,13,8,7,1,19,16,4,5,11,6,2,3,15,14,-3,4,4,4,3,4,3,2,6,3,4,1,7,5,2,3,4,4,1,3,2,3,2,2,5,4,1,9,8,5,6,7,3,10,2,5,1,"Sales have dropped and call center complaints have increased, and complains and not being resolved. Seems like there are issues with the product, customers are not happy, and call center/service employees are overwhelmed, leading to high turnover. ",9,1,,208,1380,
6/19/2025 9:21,6/19/2025 9:30,100,520,1,6/19/2025 9:30,1,1,4,1,4,3,5,5,4,2,2,1,3,2,5,4,5,2,5,3,5,6,14,9,19,10,2,18,11,4,16,20,17,7,13,5,1,3,12,8,15,5,5,2,4,1,4,5,5,5,2,1,5,4,5,4,5,5,5,5,10,15,7,8,18,13,4,3,16,11,5,14,2,1,12,19,9,17,6,-3,5,2,4,2,5,5,1,4,1,3,2,6,7,5,1,1,1,5,1,1,1,5,1,5,2,7,3,10,6,4,5,8,9,1,5,4,The company on the right is struggling more than the company on the left. The company on the left has streamlined and effectively solved their customer experience and is getting rewarded for it.,2,27,Public adjusting firm,237,1381,
6/10/2025 8:58,6/10/2025 9:05,100,421,1,6/10/2025 9:05,1,5,5,4,4,3,5,5,5,2,4,3,1,2,5,4,5,5,5,1,5,13,4,16,14,8,5,12,18,7,15,2,10,3,17,20,6,19,9,1,11,5,3,1,4,1,2,2,4,5,4,5,5,1,4,3,4,4,5,3,4,8,16,6,18,12,14,13,11,7,2,17,9,10,5,15,19,3,1,-3,5,3,3,4,4,5,1,3,7,5,4,2,6,1,3,5,4,5,2,5,4,2,4,5,7,2,9,10,8,3,4,5,1,6,5,2,"It seems that this company is on the downturn, either due to bad decision-making by leadership, a misallocation of resources, or both. Management must have tanked on several fronts if sales are down, there is a steep increase in customer complaints, and a higher turn-over rate.",1,17,,236,1382,
6/10/2025 10:26,6/10/2025 10:56,100,1792,1,6/10/2025 10:56,1,4,4,4,4,5,4,4,5,2,4,4,4,2,3,5,5,3,5,2,5,1,8,5,15,17,10,11,13,6,14,19,20,3,2,9,18,7,4,16,12,5,4,3,4,2,3,3,4,4,5,5,5,3,5,4,5,4,4,4,9,4,16,11,14,7,19,8,17,1,15,6,12,3,18,2,5,10,13,-3,3,4,2,2,3,4,5,7,1,6,3,4,5,2,3,2,4,1,5,2,4,3,3,5,8,1,2,3,5,4,10,6,9,7,5,4,"This company is selling less, and getting more complaints. They are falling behind their peers and losing their customer base!",6,14,,224,1383,
6/10/2025 20:21,6/10/2025 20:31,100,592,1,6/10/2025 20:31,1,3,4,2,4,3,3,4,4,2,3,2,3,3,2,2,4,2,3,3,4,8,16,15,9,13,20,6,19,4,12,11,3,14,17,18,1,2,7,10,5,4,3,3,4,2,3,5,4,4,4,4,3,4,2,3,2,4,4,4,7,11,14,17,19,18,6,13,1,15,5,8,12,16,10,3,2,4,9,-3,3,3,3,3,4,4,2,2,6,4,3,7,5,1,3,3,2,3,3,5,4,2,3,5,1,7,5,9,10,3,8,2,6,4,1,1,"In my opinion, this company had taken a turn in the wrong direction for 2023 versus 2022.  Sales were down, there were more complaints and there were double the amount of complaints that weren't resolved.  In addition, there was a 15 percent increase in the amount of staff (service) personnel that had terminated their employment.   ",5,14,,196,1384,
6/10/2025 12:05,6/10/2025 12:15,100,609,1,6/10/2025 12:15,1,3,3,4,5,5,3,5,4,2,3,4,3,1,5,1,5,1,5,2,4,5,13,8,7,14,4,12,17,6,9,10,16,20,18,3,19,15,2,11,1,5,3,4,1,1,4,1,5,5,4,1,5,5,5,5,5,5,5,5,1,7,4,13,12,15,14,16,18,9,8,3,10,17,11,2,19,5,6,-3,5,5,3,4,5,5,1,2,5,4,3,6,1,7,4,5,1,5,1,5,5,1,5,5,8,3,6,1,9,2,5,4,10,7,2,2,This company seems to be at the beginning of a downward spiral. Sales are down complaints are up the amount of complaints not resolved are up and they have service personnel leaving at a higher rate then the year before.,7,26,,258,1388,
6/10/2025 14:15,6/10/2025 14:36,100,1263,1,6/10/2025 14:36,1,2,4,3,3,4,4,3,3,2,2,1,2,4,3,5,4,3,3,3,3,11,6,4,15,9,7,8,20,16,17,14,13,19,12,2,10,18,3,1,5,4,3,3,2,1,3,4,4,4,2,4,4,3,3,3,3,4,4,4,3,13,14,19,9,8,6,5,4,1,12,7,11,18,15,10,17,2,16,-3,1,3,3,2,2,2,4,3,6,2,7,5,1,4,4,1,3,2,3,3,2,4,4,5,6,8,9,4,3,5,1,2,7,10,5,1,"This company's sales have decreased by 20%. Their call center complaints have increased by 30%. Complaints not resolved by this company have more than doubled. Their service personnel turnover has more than doubled. There could be several reasons why their sales have decreased, such as availability and price of products. Their call center complaints have probably increased because most of the complaints in general have not been resolved. Maybe some of the call complaints are due to repeat calls.",4,13,,184,1389,
6/10/2025 14:50,6/10/2025 15:06,100,961,1,6/10/2025 15:06,1,3,4,4,4,4,3,5,5,2,3,2,3,3,3,5,5,5,4,2,5,20,18,1,15,19,3,13,12,9,14,2,5,10,4,17,16,7,11,8,6,5,5,3,3,4,2,3,4,3,4,3,5,3,4,3,4,4,5,5,13,1,18,4,6,9,15,14,8,11,10,19,16,3,2,5,7,17,12,-3,4,4,3,4,4,4,3,4,1,5,7,6,3,2,3,5,2,4,4,4,4,2,4,5,8,9,6,1,5,10,3,4,2,7,5,2,The company isn't doing well. Sales are going down. Customers are complaining and almost half of the complaints don't get resolved. Unhappy customers put an emotional strain on customer service agents and they don't stay in their jobs. Staff turnover is high. the product or service the company provides is not effective or flawed and the company is badly managed,3,27,Professional services,236,1390,
6/10/2025 17:03,6/10/2025 17:08,100,302,1,6/10/2025 17:08,1,4,4,3,3,3,4,4,4,2,3,3,3,1,2,4,5,3,4,2,3,1,10,6,17,19,3,15,5,13,14,12,9,2,8,20,7,18,11,4,16,3,4,2,3,2,2,3,4,4,3,4,3,3,2,2,2,3,3,4,17,7,1,4,14,11,19,10,16,8,15,12,13,6,2,5,3,18,9,-3,3,3,3,3,3,3,2,5,3,4,6,7,1,2,2,4,3,3,3,2,3,3,3,5,1,6,8,4,7,3,10,5,9,2,4,4,"Customer service and sales are decreasing, with high employee turnover",4,12,,195,1391,
