StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,consent non_twins,consent twins,Q57,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,attitude_1,argument,new_att_1,i1_1,i1_2,i2_1,i2_2,i3_1,i3_2,a1_1,a2_1,a3_1,side1,side2,side3,side 2,absurd_1,absurd_2,absurd_3,s_1,s_2,s_3,FL_42_DO_FL_29,FL_42_DO_FL_43,FL_6_DO_FL_7,FL_6_DO_FL_8,FL_15_DO_FL_16,FL_15_DO_FL_17,FL_12_DO_FL_13,FL_12_DO_FL_14,FL_50_DO_FL_51,FL_50_DO_FL_52,FL_59_DO_FL_60,FL_59_DO_FL_61,FL_56_DO_FL_57,FL_56_DO_FL_58,Imagine1_DO_i1_2,Imagine1_DO_Q9,Imagine1_DO_Q8,Imagine1_DO_i1_1,Imagine2_DO_i2_2,Imagine2_DO_i2_1,Imagine2_DO_Q12,Imagine2_DO_Q11,Imagine3_DO_i3_1,Imagine3_DO_Q18,Imagine3_DO_Q17,Imagine3_DO_i3_2,TWIN_ID,
6/4/2025 18:17,6/4/2025 18:21,100,237,1,6/4/2025 18:21,4,,I will not use AI to answer this survey,0,0,15.796,0,0,Universal basic income would help many people get the basic supplies they need to function. Universal basic income would not discriminate. ,5,1,7,7,3,1,1,7,7,7,a good idea,supports,in support,,B,A,A,control,test,test,,,,1,1,,1,,1,,,1,,1,3,1,,2,3,2,,1,2,,1,3,1093,
6/4/2025 17:37,6/4/2025 17:42,100,269,1,6/4/2025 17:42,4,,I will not use AI to answer this survey,0,0,24.011,0,100,The quality of life afforded by UBI could potentially be very low and change societal standards for what is acceptable.,100,4,2,5,4,3,2,5,6,3,a bad idea,opposes,against,,A,B,B,control,control,control,,,1,,,1,,1,1,,1,,1,,3,1,,2,2,3,1,,2,1,,3,1094,
6/4/2025 20:43,6/4/2025 20:50,100,390,1,6/4/2025 20:50,4,,I will not use AI to answer this survey,7.997,7.997,11.766,1,31,One compelling argument in support of universal basic income is that child hunger would become less of a problem. I am in support of that aspect. ,50,4,5,5,4,4,4,6,3,3,a good idea,supports,in support,,B,B,B,test,test,test,,,,1,,1,,1,,1,,1,,1,3,,1,2,3,2,,1,3,,1,2,1096,
6/4/2025 17:20,6/4/2025 17:26,100,361,1,6/4/2025 17:26,4,,I will not use AI to answer this survey,0,0,26.456,0,5,"It may end poverty in this country and/or help stabilize the homeless crisis. For the ""working poor"" this guaranteed monthly income will likely decrease the fact they would have to work more than one job and lead to more time spent with their families. A UBI would also increase retail spending which creates a sort of recycling of the money back into the system.",5,5,5,2,4,2,1,1,5,7,a good idea,supports,in support,,B,A,A,control,control,control,,,,1,1,,1,,1,,1,,1,,2,1,,3,2,3,1,,3,1,,2,1097,
6/5/2025 16:20,6/5/2025 16:26,100,330,1,6/5/2025 16:26,4,,I will not use AI to answer this survey,0,0,24.917,0,100,I don't have a COMPELLING argument against. the only agreement against that I can think of is something like it might discourage people from working. But I don't think that's a compelling or even rational reason. I am an Economist by the way!,100,6,6,1,7,1,1,1,1,1,a bad idea,opposes,against,,A,A,A,test,control,test,,,1,,1,,1,,,1,1,,,1,3,,1,2,2,3,1,,3,,1,2,1098,
6/5/2025 6:13,6/5/2025 6:16,100,182,1,6/5/2025 6:16,4,,I will not use AI to answer this survey.,0,0,18.128,0,90,"There is a small amount of people that make millions or more dollars per year.  Those people shouldn't also be getting a universal basic income because they already have so much money, and probably lots of tax breaks that they don't need it.",90,4,3,3,5,2,2,3,3,5,a bad idea,opposes,against,,A,A,A,test,control,control,,,1,,1,,1,,,1,1,,1,,2,,1,3,3,2,1,,2,1,,3,1099,
6/4/2025 16:57,6/4/2025 17:05,100,471,1,6/4/2025 17:05,4,,I will not use AI to answer this survey,0,0,26.163,0,100,"One thing that might be a problem with a universal basic income is how much would people get? Would we all get the same amount? This could be problematic because not every family is the same size and not all housing costs the same. If we all get the same amount and food stamps or HUD are taken away, there is a good chance that some families will not get enough to cover their food and housing costs. I think the universal basic income would also need to be based on household size and the cost of housing where they live as well.",90,4,5,6,5,4,6,3,2,1,a bad idea,opposes,against,,A,B,B,test,control,control,,,1,,,1,,1,,1,1,,1,,3,,1,2,2,3,1,,3,1,,2,1104,
6/8/2025 10:42,6/8/2025 10:49,100,386,1,6/8/2025 10:49,4,,I will not use AI to answer this survey,0,0,23.189,0,6,Universal Basic Income is a great way to be able to live and thrive to get your bills paid.  It is funded by taking other peoples money via taxation and given to you for your daily living needs.  You will not feel like you will be floundering or out of your home.,2,6,5,5,5,3,2,4,6,3,a good idea,supports,in support,,A,B,A,control,test,test,,,1,,,1,1,,1,,,1,,1,3,1,,2,3,2,,1,2,,1,3,1108,
6/4/2025 21:28,6/4/2025 21:35,100,408,1,6/4/2025 21:35,4,,I will not use AI to answer this survey,0,0,16.423,0,0,I would support Universal Basic income for people that are permanently disabled and can not work under any circumstance.  That is what I believe is the only UBI that should be allowed.  ,3,5,6,7,6,4,2,6,7,6,a good idea,supports,in support,,B,A,A,control,test,control,,,,1,1,,1,,1,,,1,1,,2,1,,3,2,3,,1,2,1,,3,1110,
6/4/2025 17:09,6/4/2025 17:15,100,391,1,6/4/2025 17:15,4,,I will not use AI to answer this survey,0,0,17.576,0,99,it gives money to people who don't need this. It would be preferable to base it on need. The advantage for it to be universal is that it would have more public support.,95,3,4,3,5,2,1,4,6,1,a bad idea,opposes,against,,B,B,B,control,control,control,,,,1,,1,,1,1,,1,,1,,2,1,,3,3,2,1,,3,1,,2,1112,
6/4/2025 19:09,6/4/2025 19:21,100,757,1,6/4/2025 19:21,4,,I will not use AI to answer this survey,0,0,145.002,0,40,A universal basic income might be a good idea in that it will insure that certain people would have their basic needs taken care of.  Those people would mainly be the elderly and/or disabled.,70,6,7,2,5,3,3,5,6,7,a good idea,supports,in support,,B,B,A,test,control,control,,,,1,,1,1,,,1,1,,1,,3,,1,2,2,3,1,,2,1,,3,1113,
6/5/2025 16:43,6/5/2025 16:49,100,328,1,6/5/2025 16:49,4,,I will not use AI to answer this survey,0,0,53.309,0,100,"Universal income may make some people lazy. Instead of working, they may decide to exist on $1000 a day, with the rest of their income derived from illicit activities or begging. America is a nation of hard working people. We're not the nation of the dole.",100,5,4,5,4,3,2,2,3,3,a bad idea,opposes,against,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,3,1,,2,3,2,,1,2,1,,3,1114,
6/4/2025 22:53,6/4/2025 23:03,100,544,1,6/4/2025 23:03,4,,I will not use AI to answer this survey,0,0,25.968,0,10,It could possibly help with homelessness. It it could also potentially help build the economy back upA,10,5,6,7,5,1,2,1,3,1,a good idea,supports,in support,,A,B,B,control,test,test,,,1,,,1,,1,1,,,1,,1,3,1,,2,3,2,,1,3,,1,2,1115,
6/5/2025 15:04,6/5/2025 15:10,100,373,1,6/5/2025 15:10,4,,I will not use AI to answer this survey,0,0,28.632,0,78, if the p united State of a America does  universal basic income system there a chance alot of people might not work or so. so a lot of work place  might not have a enough people to keep the place running .also   that more money out of the USA when that could be use to fix thing in the United States of America ,88,2,4,5,4,5,5,4,2,5,a bad idea,opposes,against,,A,A,B,control,test,test,,,1,,1,,,1,1,,,1,,1,3,1,,2,3,2,,1,3,,1,2,1116,
6/5/2025 16:48,6/5/2025 16:50,100,159,1,6/5/2025 16:50,4,,I will not use AI to answer this survey,0,0,14.666,0,100,One reason to not have a universal basic income is that there might not be an incentive to work. People may think that the amount from UBI might be enough to cover all their expenses.,100,5,3,1,6,2,1,2,5,1,a bad idea,opposes,against,,A,A,A,test,control,test,,,1,,1,,1,,,1,1,,,1,3,,1,2,2,3,1,,2,,1,3,1117,
6/4/2025 17:35,6/4/2025 17:50,100,937,1,6/4/2025 17:50,4,,I will not use AI to answer this survey,7.601,7.601,40.282,1,30,"I understand that this could be expensive but there are other things in the government where there are billions being spent but do not benefit Americans. I believe that universal income is needed because people are not to blame for the state of the economy governments, pandemic situations, or corporate greed can contribute to inequality. Imagine inequality where it is not the fault of the Americans what can they do they should receive some help in the form of universal basic income because it it will be probably be a thousand a month. Although income and work status is not a requirement other things will be considered maybe like drug tests or degree of criminal record.",65,3,4,5,4,2,3,4,5,2,a good idea,supports,in support,,B,B,B,test,control,control,,,,1,,1,,1,,1,1,,1,,2,,1,3,3,2,1,,2,1,,3,1122,
6/5/2025 14:10,6/5/2025 14:15,100,309,1,6/5/2025 14:15,4,,I will not use AI to answer this survey,0,0,14.797,0,96,"It will make people not incentivized to work. If money is guaranteed, they will less likely look for work or even opt to make due with the checks.  ",96,4,6,6,3,2,2,6,4,6,a bad idea,opposes,against,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,2,1,,3,3,2,,1,3,1,,2,1125,
6/4/2025 16:54,6/4/2025 16:57,100,208,1,6/4/2025 16:57,4,,I will not use AI to answer this survey,0,0,18.283,0,85,"It's sort of unfair, those who don't work as hard and are lazy will get an income paid for by tax payers.  Others who are born very rich will get an income paid for by tax payers. It needs to be based on how much you deserve it.",45,5,3,6,3,4,5,3,5,1,a bad idea,opposes,against,,A,B,B,test,test,test,,,1,,,1,,1,,1,,1,,1,2,,1,3,2,3,,1,2,,1,3,1129,
6/4/2025 19:50,6/4/2025 19:57,100,412,1,6/4/2025 19:57,4,,I will not use AI to answer this survey,0,0,8.291,0,100,"Universal basic income can be expensive to maintain and may be ineffective against poverty. It could be ineffective because although everyone would be given the same amount, that amount would be used drastically differently based on the individual's circumstances. What might be enough for a single person living alone may not be near enough to support children or elderly care. Also, if everyone is given a universal income, other goods may have a drastic increase in price, making them less attainable. For example, if universal basic income doesn't cover transportation, the price of cars could skyrocket. This would make life a lot harder for people who have to use a car to commute to work.",83,5,3,6,4,3,3,3,7,5,a bad idea,opposes,against,,B,B,B,test,control,test,,,,1,,1,,1,,1,1,,,1,3,,1,2,2,3,1,,3,,1,2,1130,
6/4/2025 17:20,6/4/2025 17:27,100,427,1,6/4/2025 17:27,4,,I will not use AI to answer this survey,0,0,28.552,0,100,"Many landlords, vendors, and companies that routinely sell basic necessities would be tempted to raise prices because they know all people have some money.  More likely, however, businesses selling items that are not necessities but important for good quality of life could increase in costs even a few dollars out of greed and thereby make life more expensive.  ",100,4,4,6,2,2,2,4,4,3,a bad idea,opposes,against,,B,A,B,control,test,test,,,,1,1,,,1,1,,,1,,1,2,1,,3,2,3,,1,2,,1,3,1132,
6/4/2025 20:35,6/4/2025 20:41,100,363,1,6/4/2025 20:41,4,,I will not use AI to answer this survey,0,0,16.649,0,0,Universal income could help end homelessness by providing everyone with the money to obtain housing.  This could reduce drug use and crime in many areas . Many children could benefit from this program.,0,5,5,3,4,2,3,1,2,1,a good idea,supports,in support,,A,A,B,test,control,control,,,1,,1,,,1,,1,1,,1,,3,,1,2,2,3,1,,2,1,,3,1133,
6/4/2025 16:42,6/4/2025 16:48,100,384,1,6/4/2025 16:48,4,,I will not use AI to answer this survey,21.327,22.263,24.452,2,71,"It would discourage people from working lower paying, less desirable jobs if their basic needs were already met. People would be less willing to be productive, contributing citizens to society as a whole since they could get by with the universal basic income they are receiving.",72,5,5,6,4,4,4,5,5,1,a bad idea,opposes,against,,A,A,B,test,test,test,,,1,,1,,,1,,1,,1,,1,2,,1,3,3,2,,1,3,,1,2,1135,
6/4/2025 17:30,6/4/2025 17:35,100,296,1,6/4/2025 17:35,4,,I will not use AI to answer this survey,0,0,29.933,0,15,The ability for low income families to have more financial security. That way they don't have to worry as much about providing things like food.,15,2,5,3,5,1,1,6,3,6,a good idea,supports,in support,,B,B,B,control,test,control,,,,1,,1,,1,1,,,1,1,,3,1,,2,3,2,,1,3,1,,2,1136,
6/4/2025 16:32,6/4/2025 16:39,100,391,1,6/4/2025 16:39,4,,I will not use AI to answer this survey ,6.281,6.281,23.9,1,70,One argument against universal basic income is that this will add to the budget deficit and overtime add more pressure to the national debt. Experts have opined that the national debt can’t be sustained forever. Kicking the can down the road will eventually lead to catastrophic economic consequences for the country. ,70,5,5,5,5,3,5,1,7,2,a bad idea,opposes,against,,A,B,B,test,control,control,,,1,,,1,,1,,1,1,,1,,3,,1,2,3,2,1,,3,1,,2,1137,
6/4/2025 19:42,6/4/2025 20:02,100,1237,1,6/4/2025 20:02,4,,I will not use AI to answer this survey,138.66,140.073,166.179,2,0,"UBI would help replace income lost from jobs being replaced by AI. Many jobs could be replaced by AI in the future. If people are unable to work, UBI could help sustain people who have lost jobs through no fault of their own.",0,3,3,5,4,1,1,4,5,5,a good idea,supports,in support,,B,B,A,test,test,control,,,,1,,1,1,,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,1138,
6/4/2025 16:58,6/4/2025 17:03,100,329,1,6/4/2025 17:03,4,,I will not use AI to answer this survey,0,0,90.033,0,94,It would be difficult to determine a fair amount and to fund it. Some people would object to giving these payment to people with higher levels of assets. ,94,7,6,1,6,1,2,4,5,6,a bad idea,opposes,against,,B,A,A,control,control,test,,,,1,1,,1,,1,,1,,,1,2,1,,3,2,3,1,,2,,1,3,1139,
6/4/2025 18:17,6/4/2025 18:24,100,440,1,6/4/2025 18:24,4,,I will not use AI to answer this survey,0,0,17.948,0,40,UBI could mitigate technological unemployment. It could redistribute capital from successful capitalists to the majority of people.,40,4,2,4,3,2,2,4,4,7,a good idea,supports,in support,,B,A,B,test,test,test,,,,1,1,,,1,,1,,1,,1,3,,1,2,2,3,,1,2,,1,3,1141,
6/4/2025 16:59,6/4/2025 17:10,100,620,1,6/4/2025 17:10,4,,I will not use AI to answer this survey,0,0,77.8,0,100,It might be a bad idea because the country is already in debt and this would really make us in debt. Also rich people don't need any more money so it would only make sense to give it to people in a certain income bracket ,86,7,7,1,5,1,2,1,2,4,a bad idea,opposes,against,,A,B,B,control,control,test,,,1,,,1,,1,1,,1,,,1,3,1,,2,3,2,1,,2,,1,3,1142,
6/4/2025 16:58,6/4/2025 17:08,100,612,1,6/4/2025 17:08,4,,I will not use AI to answer this survey,0,0,22.474,0,55,UBI is a good initiative in practice but  the effectiveness of it all depends on how it implemented and with how things are i dont think that's what our country needs i would rater they use the money to make more affordable housing create more jobs so people can take care of themselves and get a sense of accomplishment rather than charity from the government estimated by people out of touch with reality,50,5,3,6,5,5,5,4,4,5,a bad idea,opposes,against,,B,B,A,test,test,control,,,,1,,1,1,,,1,,1,1,,3,,1,2,2,3,,1,2,1,,3,1144,
6/4/2025 16:48,6/4/2025 17:00,100,713,1,6/4/2025 17:00,4,,I will not use AI to answer this survey,0,0,44.785,0,100,universal basic income is good but only if other factors are controlled as well. companies would need to adhere to price thresholds to prevent the raising of prices on goods/services while still maintaining high quality standards. opportunities to work and earn while a at the same time receiving UBI should still be offered to all citizens. you should be able to work if you want to in order to further your standard of living while still being covered by UBI and receiving free healthcare. AI safety and robotics safety should be prioritized much more to protect against the replacement of much of our workforce so that society still functions smoothly.,100,7,2,1,4,1,4,4,7,7,a bad idea,opposes,against,,A,A,A,test,control,control,,,1,,1,,1,,,1,1,,1,,2,,1,3,2,3,1,,3,1,,2,1146,
6/4/2025 17:21,6/4/2025 17:28,100,438,1,6/4/2025 17:28,4,,I will not use AI to answer this survey,0,0,13.343,0,75,"As soon as the resources people have increase, the price of goods and services will increase to match it. The extra demands on the economy to support people who are not participating in the workforce will cause an additional tax burden on small businesses and the middle class.",75,5,6,1,7,2,4,4,4,4,a bad idea,opposes,against,,B,A,B,control,control,test,,,,1,1,,,1,1,,1,,,1,2,1,,3,3,2,1,,2,,1,3,1147,
6/5/2025 19:17,6/5/2025 19:21,100,251,1,6/5/2025 19:21,4,,I will not use AI to answer this survey,5.051,5.051,7.417,1,100,The most compelling argument against UBI for me currently is that it should be used to supplement current programs already. It should not be used to be fully reliant on the government. ,100,5,5,2,4,2,2,1,5,1,a bad idea,opposes,against,,A,A,B,test,control,control,,,1,,1,,,1,,1,1,,1,,3,,1,2,3,2,1,,3,1,,2,1149,
